invoiceno,stockcode,description,quantity,invoicedate,unitprice,customerid,country,return_flag,category,return_risk_score
537144,22906,12 MESSAGE CARDS WITH ENVELOPES,2,2010-12-05 13:00:00,1.65,15880.0,United Kingdom,0,MESSAGE,6.643365615374996e-06
537144,21901,"KEY FOB , BACK DOOR ",1,2010-12-05 13:00:00,0.65,15880.0,United Kingdom,0,KEY,0.00181584643707503
537144,21900,"KEY FOB , SHED",2,2010-12-05 13:00:00,0.65,15880.0,United Kingdom,0,KEY,6.858988307227308e-06
537144,21882,SKULLS TAPE,1,2010-12-05 13:00:00,0.65,15880.0,United Kingdom,0,SKULLS,0.0018014803822790403
537144,72051S,BAG OF SILVER STONES,4,2010-12-05 13:00:00,0.42,15880.0,United Kingdom,0,BAG,9.986666937648338e-11
537144,22100,SKULLS SQUARE TISSUE BOX,1,2010-12-05 13:00:00,1.25,15880.0,United Kingdom,0,SKULLS,0.001760961134185902
537144,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,2010-12-05 13:00:00,0.55,15880.0,United Kingdom,0,CAKE,6.9549069947872535e-06
537144,21504,SKULLS GREETING CARD,12,2010-12-05 13:00:00,0.42,15880.0,United Kingdom,0,SKULLS,3.9860904826334174e-30
537144,84378,SET OF 3 HEART COOKIE CUTTERS,1,2010-12-05 13:00:00,1.25,15880.0,United Kingdom,0,SET,0.0017970550672500194
537144,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,3,2010-12-05 13:00:00,2.55,15880.0,United Kingdom,0,IVORY,2.451565824617416e-08
537144,72799E,IVORY PILLAR CANDLE SILVER FLOCK,3,2010-12-05 13:00:00,2.95,15880.0,United Kingdom,0,IVORY,2.4146005510986332e-08
537144,72799F,IVORY PILLAR CANDLE GOLD FLOCK,2,2010-12-05 13:00:00,2.95,15880.0,United Kingdom,0,IVORY,6.4039499721493076e-06
537144,21181,PLEASE ONE PERSON METAL SIGN,1,2010-12-05 13:00:00,2.1,15880.0,United Kingdom,0,PLEASE,0.001731690220700789
537144,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-05 13:00:00,2.95,15880.0,United Kingdom,0,PAPER,0.001631924312248618
537144,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2010-12-05 13:00:00,0.65,15880.0,United Kingdom,0,AGED,4.0442328385111236e-30
537144,22551,PLASTERS IN TIN SPACEBOY,1,2010-12-05 13:00:00,1.65,15880.0,United Kingdom,0,PLASTERS,0.0017228379647388334
537144,22553,PLASTERS IN TIN SKULLS,1,2010-12-05 13:00:00,1.65,15880.0,United Kingdom,0,PLASTERS,0.0017228379647388334
537144,84596E,SMALL LICORICE DES PINK BOWL,1,2010-12-05 13:00:00,1.25,15880.0,United Kingdom,0,SMALL,0.001792803216178431
537144,84596G,SMALL CHOCOLATES PINK BOWL,1,2010-12-05 13:00:00,1.25,15880.0,United Kingdom,0,SMALL,0.001792803216178431
537144,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,2010-12-05 13:00:00,2.95,15880.0,United Kingdom,0,ROUND,0.0016679670985864608
537144,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,2010-12-05 13:00:00,2.95,15880.0,United Kingdom,0,ROUND,0.0016679670985864608
537144,22470,HEART OF WICKER LARGE,-1,2010-12-05 13:00:00,2.95,15880.0,United Kingdom,1,HEART,0.9916258774337601
537144,22469,HEART OF WICKER SMALL,2,2010-12-05 13:00:00,1.65,15880.0,United Kingdom,0,HEART,6.668586372145921e-06
537144,21864,UNION JACK FLAG PASSPORT COVER ,1,2010-12-05 13:00:00,2.1,15880.0,United Kingdom,0,UNION,0.0017244296180988802
537144,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,1,2010-12-05 13:00:00,1.25,15880.0,United Kingdom,0,BIRTHDAY,0.00178876785285788
537144,82551,LAUNDRY 15C METAL SIGN,1,2010-12-05 13:00:00,1.45,15880.0,United Kingdom,0,LAUNDRY,0.0017828095149162483
537144,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2010-12-05 13:00:00,2.95,15880.0,United Kingdom,0,PAPER,0.001631924312248618
537144,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-05 13:00:00,2.95,15880.0,United Kingdom,0,WHITE,0.0016661806541418435
537144,22197,SMALL POPCORN HOLDER,4,2010-12-05 13:00:00,0.85,15880.0,United Kingdom,0,SMALL,9.774486962531044e-11
537144,20764,ABSTRACT CIRCLES SKETCHBOOK ,1,2010-12-05 13:00:00,3.75,15880.0,United Kingdom,0,ABSTRACT,0.0016301244653701536
537144,22294,HEART FILIGREE DOVE  SMALL,1,2010-12-05 13:00:00,1.25,15880.0,United Kingdom,0,HEART,0.0017925082816509373
537144,22095,LADS ONLY TISSUE BOX,1,2010-12-05 13:00:00,1.25,15880.0,United Kingdom,0,LADS,0.00178535808929646
537144,22186,RED STAR CARD HOLDER,1,2010-12-05 13:00:00,2.95,15880.0,United Kingdom,0,RED,0.0017825748649823398
537144,21427,SKULLS STORAGE BOX SMALL,1,2010-12-05 13:00:00,2.1,15880.0,United Kingdom,0,SKULLS,0.0017051114026106077
537144,21592,RETROSPOT CIGAR BOX MATCHES ,1,2010-12-05 13:00:00,1.25,15880.0,United Kingdom,0,RETROSPOT,0.0018061533045570363
537144,21588,RETROSPOT GIANT TUBE MATCHES,1,2010-12-05 13:00:00,2.55,15880.0,United Kingdom,0,RETROSPOT,0.0017192856844350504
537144,22659,LUNCH BOX I LOVE LONDON,1,2010-12-05 13:00:00,1.95,15880.0,United Kingdom,0,LUNCH,0.0017053149481150167
537144,22190,LOCAL CAFE MUG,1,2010-12-05 13:00:00,2.1,15880.0,United Kingdom,0,LOCAL,0.001729487328699524
537144,22297,HEART IVORY TRELLIS SMALL,2,2010-12-05 13:00:00,1.25,15880.0,United Kingdom,0,HEART,6.7706754966382184e-06
537144,22296,HEART IVORY TRELLIS LARGE,-1,2010-12-05 13:00:00,1.65,15880.0,United Kingdom,1,HEART,0.9920261105759828
537144,22295,HEART FILIGREE DOVE LARGE,3,2010-12-05 13:00:00,1.65,15880.0,United Kingdom,0,HEART,2.5143820055417788e-08
537144,22437,SET OF 9 BLACK SKULL BALLOONS,2,2010-12-05 13:00:00,0.85,15880.0,United Kingdom,0,SET,6.89179583061952e-06
537144,22198,LARGE POPCORN HOLDER ,2,2010-12-05 13:00:00,1.65,15880.0,United Kingdom,0,LARGE,6.591335638616411e-06
537144,22779,WOODEN OWLS LIGHT GARLAND ,1,2010-12-05 13:00:00,4.25,15880.0,United Kingdom,0,WOODEN,0.00157741515429008
537144,22435,SET OF 9 HEART SHAPED BALLOONS,2,2010-12-05 13:00:00,1.25,15880.0,United Kingdom,0,SET,6.787880450397298e-06
537144,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1,2010-12-05 13:00:00,0.65,15880.0,United Kingdom,0,FAIRY,0.0018249988829859025
537144,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,1,2010-12-05 13:00:00,0.42,15880.0,United Kingdom,0,FAIRY,0.0018409824569332125
537144,22867,HAND WARMER BIRD DESIGN,3,2010-12-05 13:00:00,2.1,15880.0,United Kingdom,0,HAND,2.3756193126050126e-08
537144,22633,HAND WARMER UNION JACK,2,2010-12-05 13:00:00,2.1,15880.0,United Kingdom,0,HAND,6.300565445815308e-06
537144,22865,HAND WARMER OWL DESIGN,3,2010-12-05 13:00:00,2.1,15880.0,United Kingdom,0,HAND,2.3756193126050126e-08
537144,22866,HAND WARMER SCOTTY DOG DESIGN,1,2010-12-05 13:00:00,2.1,15880.0,United Kingdom,0,HAND,0.001668255441409331
537144,22784,LANTERN CREAM GAZEBO ,1,2010-12-05 13:00:00,4.95,15880.0,United Kingdom,0,LANTERN,0.001557490847277458
537144,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2010-12-05 13:00:00,4.95,15880.0,United Kingdom,0,OVERNIGHT,0.0015500564578751492
537144,47579,TEA TIME BREAKFAST BASKET,1,2010-12-05 13:00:00,2.1,15880.0,United Kingdom,0,TEA,0.001735216863060477
537144,47566B,TEA TIME PARTY BUNTING,1,2010-12-05 13:00:00,4.65,15880.0,United Kingdom,0,TEA,0.0015752859635337014
537144,21623,VINTAGE UNION JACK MEMOBOARD,2,2010-12-05 13:00:00,9.95,15880.0,United Kingdom,0,VINTAGE,4.883104110550275e-06
537144,21726,MULTI HEARTS  STICKERS,1,2010-12-05 13:00:00,0.85,15880.0,United Kingdom,0,MULTI,0.0018263433679432167
537144,21723,ALPHABET HEARTS STICKER SHEET,1,2010-12-05 13:00:00,0.85,15880.0,United Kingdom,0,ALPHABET,0.0018158860982191464
537144,22553,PLASTERS IN TIN SKULLS,2,2010-12-05 13:00:00,1.65,15880.0,United Kingdom,0,PLASTERS,6.507063814135929e-06
537144,21881,CUTE CATS TAPE,1,2010-12-05 13:00:00,0.65,15880.0,United Kingdom,0,CUTE,0.0018296211559760559
537144,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2010-12-05 13:00:00,1.65,15880.0,United Kingdom,0,PLASTERS,6.507063814135929e-06
537144,22759,SET OF 3 NOTEBOOKS IN PARCEL,3,2010-12-05 13:00:00,1.65,15880.0,United Kingdom,0,SET,2.5207713412459426e-08
537144,21110,LARGE CAKE TOWEL PINK SPOTS,1,2010-12-05 13:00:00,6.75,15880.0,United Kingdom,0,LARGE,0.0014382314217267608
537144,35953,FOLKART STAR CHRISTMAS DECORATIONS,24,2010-12-05 13:00:00,1.25,15880.0,United Kingdom,0,FOLKART,3.2639332392326177e-59
537144,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2010-12-05 13:00:00,0.29,15880.0,United Kingdom,0,PACK,3.996314093359072e-30
537144,21967,PACK OF 12 SKULL TISSUES,12,2010-12-05 13:00:00,0.29,15880.0,United Kingdom,0,PACK,3.996314093359072e-30
537144,21581,SKULLS  DESIGN  COTTON TOTE BAG,1,2010-12-05 13:00:00,2.25,15880.0,United Kingdom,0,SKULLS,0.001695440749070196
537144,21677,HEARTS  STICKERS,1,2010-12-05 13:00:00,0.85,15880.0,United Kingdom,0,HEARTS,0.0018230943004032489
537144,21679,SKULLS  STICKERS,2,2010-12-05 13:00:00,0.85,15880.0,United Kingdom,0,SKULLS,6.7531305473477245e-06
537144,84051,ASS COLOUR GLOWING TIARAS,-1,2010-12-05 13:00:00,0.85,15880.0,United Kingdom,1,ASS,0.9923186177755742
537144,21187,WHITE BELL HONEYCOMB PAPER GARLAND ,2,2010-12-05 13:00:00,1.65,15880.0,United Kingdom,0,WHITE,6.611231775256537e-06
537144,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1,2010-12-05 13:00:00,1.25,15880.0,United Kingdom,0,SET,0.0017970550672500194
537144,84534B,FAIRY CAKE NOTEBOOK A5 SIZE,1,2010-12-05 13:00:00,0.85,15880.0,United Kingdom,0,FAIRY,0.0018112127614304829
537144,21563,RED HEART SHAPE LOVE BUCKET ,-1,2010-12-05 13:00:00,2.95,15880.0,United Kingdom,1,RED,0.992101896215338
537144,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-12-05 13:00:00,3.75,15880.0,United Kingdom,0,ALARM,0.0016312509844524298
537144,22158,3 HEARTS HANGING DECORATION RUSTIC,1,2010-12-05 13:00:00,2.95,15880.0,United Kingdom,0,HEARTS,0.001683561384233983
537144,85099B,JUMBO BAG RED RETROSPOT,1,2010-12-05 13:00:00,1.95,15880.0,United Kingdom,0,JUMBO,0.001719137147955284
537144,85099F,JUMBO BAG STRAWBERRY,1,2010-12-05 13:00:00,1.95,15880.0,United Kingdom,0,JUMBO,0.001719137147955284
537144,21930,JUMBO STORAGE BAG SKULLS,1,2010-12-05 13:00:00,1.95,15880.0,United Kingdom,0,JUMBO,0.001719137147955284
537144,21931,JUMBO STORAGE BAG SUKI,1,2010-12-05 13:00:00,1.95,15880.0,United Kingdom,0,JUMBO,0.001719137147955284
537153,84836,ZINC METAL HEART DECORATION,12,2010-12-05 13:03:00,1.25,16718.0,United Kingdom,0,ZINC,3.905823283831156e-30
537153,21014,SWISS CHALET TREE DECORATION ,24,2010-12-05 13:03:00,0.85,16718.0,United Kingdom,0,SWISS,3.3037353187951876e-59
537153,21888,BINGO SET,6,2010-12-05 13:03:00,3.75,16718.0,United Kingdom,0,BINGO,1.240614998550501e-15
537153,22975,SPACEBOY CHILDRENS EGG CUP,-1,2010-12-05 13:03:00,1.25,16718.0,United Kingdom,1,SPACEBOY,0.9921641434866407
537153,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,2010-12-05 13:03:00,1.25,16718.0,United Kingdom,0,CIRCUS,3.941812496537457e-30
537153,22955,36 FOIL STAR CAKE CASES ,1,2010-12-05 13:03:00,2.1,16718.0,United Kingdom,0,FOIL,0.0017167472298654737
537153,21703,BAG 125g SWIRLY MARBLES,10,2010-12-05 13:03:00,0.42,16718.0,United Kingdom,0,BAG,2.8693804240970346e-25
537153,85135B,BLUE DRAGONFLY HELICOPTER,3,2010-12-05 13:03:00,7.95,16718.0,United Kingdom,0,BLUE,1.908344453539418e-08
537153,22960,JAM MAKING SET WITH JARS,-1,2010-12-05 13:03:00,4.25,16718.0,United Kingdom,1,JAM,0.9912547746411093
537153,22972,CHILDREN'S SPACEBOY MUG,6,2010-12-05 13:03:00,1.65,16718.0,United Kingdom,0,CHILDREN,1.3564836324428634e-15
537153,22974,CHILDRENS DOLLY GIRL MUG,6,2010-12-05 13:03:00,1.65,16718.0,United Kingdom,0,CHILDRENS,1.3655746736132373e-15
537153,22920,HERB MARKER BASIL,12,2010-12-05 13:03:00,0.65,16718.0,United Kingdom,0,HERB,3.976409239648312e-30
537153,22633,HAND WARMER UNION JACK,1,2010-12-05 13:03:00,2.1,16718.0,United Kingdom,0,HAND,0.001668255441409331
537153,22917,HERB MARKER ROSEMARY,12,2010-12-05 13:03:00,0.65,16718.0,United Kingdom,0,HERB,3.976409239648312e-30
537153,22941,CHRISTMAS LIGHTS 10 REINDEER,6,2010-12-05 13:03:00,8.5,16718.0,United Kingdom,0,CHRISTMAS,1.0165551122445858e-15
537153,22916,HERB MARKER THYME,12,2010-12-05 13:03:00,0.65,16718.0,United Kingdom,0,HERB,3.976409239648312e-30
537153,22918,HERB MARKER PARSLEY,12,2010-12-05 13:03:00,0.65,16718.0,United Kingdom,0,HERB,3.976409239648312e-30
537153,22357,KINGS CHOICE BISCUIT TIN,4,2010-12-05 13:03:00,4.25,16718.0,United Kingdom,0,KINGS,8.588799308088288e-11
537153,21912,VINTAGE SNAKES & LADDERS,6,2010-12-05 13:03:00,3.75,16718.0,United Kingdom,0,VINTAGE,1.2489629698691717e-15
537153,22550,HOLIDAY FUN LUDO,6,2010-12-05 13:03:00,3.75,16718.0,United Kingdom,0,HOLIDAY,1.2406191110981029e-15
537153,21025,SPACE FROG,10,2010-12-05 13:03:00,1.25,16718.0,United Kingdom,0,SPACE,2.743423645538886e-25
537153,22816,CARD MOTORBIKE SANTA,48,2010-12-05 13:03:00,0.42,16718.0,United Kingdom,0,CARD,2.3284308606827408e-117
537153,22759,SET OF 3 NOTEBOOKS IN PARCEL,6,2010-12-05 13:03:00,1.65,16718.0,United Kingdom,0,SET,1.3511925626818947e-15
537153,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,2010-12-05 13:03:00,2.1,16718.0,United Kingdom,0,CHRISTMAS,1.2962928977603794e-15
537153,21918,SET 12 KIDS COLOUR  CHALK STICKS,17,2010-12-05 13:03:00,0.42,16718.0,United Kingdom,0,SET,3.0998982681085606e-42
537153,22560,TRADITIONAL MODELLING CLAY,8,2010-12-05 13:03:00,1.25,16718.0,United Kingdom,0,TRADITIONAL,1.9291673834822032e-20
537153,21889,WOODEN BOX OF DOMINOES,10,2010-12-05 13:03:00,1.25,16718.0,United Kingdom,0,WOODEN,2.726904537262708e-25
537153,22867,HAND WARMER BIRD DESIGN,9,2010-12-05 13:03:00,2.1,16718.0,United Kingdom,0,HAND,6.825656402190463e-23
537153,22865,HAND WARMER OWL DESIGN,8,2010-12-05 13:03:00,2.1,16718.0,United Kingdom,0,HAND,1.81029698586175e-20
537153,22489,PACK OF 12 TRADITIONAL CRAYONS,10,2010-12-05 13:03:00,0.42,16718.0,United Kingdom,0,PACK,2.7972159161927277e-25
537153,21918,SET 12 KIDS COLOUR  CHALK STICKS,-1,2010-12-05 13:03:00,0.42,16718.0,United Kingdom,1,SET,0.9924064504395744
537153,22295,HEART FILIGREE DOVE LARGE,12,2010-12-05 13:03:00,1.65,16718.0,United Kingdom,0,HEART,3.8724214605372974e-30
537153,22913,RED COAT RACK PARIS FASHION,2,2010-12-05 13:03:00,4.95,16718.0,United Kingdom,0,RED,6.24055477063847e-06
537153,22914,BLUE COAT RACK PARIS FASHION,3,2010-12-05 13:03:00,4.95,16718.0,United Kingdom,0,BLUE,2.1386698193229813e-08
537153,21696,SMALL SILVER TRELLIS CANDLEPOT,6,2010-12-05 13:03:00,2.95,16718.0,United Kingdom,0,SMALL,1.2830461496013564e-15
537153,22362,GLASS JAR PEACOCK BATH SALTS,16,2010-12-05 13:03:00,2.95,16718.0,United Kingdom,0,GLASS,7.447236710903365e-40
537153,22955,36 FOIL STAR CAKE CASES ,7,2010-12-05 13:03:00,2.1,16718.0,United Kingdom,0,FOIL,4.941060081591218e-18
537153,22034,ROBIN CHRISTMAS CARD,3,2010-12-05 13:03:00,0.42,16718.0,United Kingdom,0,ROBIN,2.6340302650766625e-08
537153,84692,BOX OF 24 COCKTAIL PARASOLS,1,2010-12-05 13:03:00,0.42,16718.0,United Kingdom,0,BOX,0.0018324469508288772
537153,35598B,BLACK CHRISTMAS TREE 60CM,1,2010-12-05 13:03:00,2.95,16718.0,United Kingdom,0,BLACK,0.0016483070933877423
537153,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,2010-12-05 13:03:00,0.85,16718.0,United Kingdom,0,FELTCRAFT,0.0017295987996546727
537153,85135B,BLUE DRAGONFLY HELICOPTER,1,2010-12-05 13:03:00,7.95,16718.0,United Kingdom,0,BLUE,0.0013405561218455637
537153,22818,CARD CHRISTMAS VILLAGE,48,2010-12-05 13:03:00,0.42,16718.0,United Kingdom,0,CARD,2.3284308606827408e-117
537153,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6,2010-12-05 13:03:00,4.95,16718.0,United Kingdom,0,CHRISTMAS,1.163296752128337e-15
537154,22837,HOT WATER BOTTLE BABUSHKA ,-1,2010-12-05 13:05:00,4.65,15808.0,United Kingdom,1,HOT,0.9912352451004428
537154,22113,GREY HEART HOT WATER BOTTLE,18,2010-12-05 13:05:00,3.75,15808.0,United Kingdom,0,GREY,1.0295407944884005e-44
537154,22865,HAND WARMER OWL DESIGN,24,2010-12-05 13:05:00,2.1,15808.0,United Kingdom,0,HAND,3.020392163588014e-59
537154,22867,HAND WARMER BIRD DESIGN,10,2010-12-05 13:05:00,2.1,15808.0,United Kingdom,0,HAND,2.5735879628936e-25
537154,22834,HAND WARMER BABUSHKA DESIGN,14,2010-12-05 13:05:00,2.1,15808.0,United Kingdom,0,HAND,5.201365745895185e-35
537154,22969,HOMEMADE JAM SCENTED CANDLES,36,2010-12-05 13:05:00,1.45,15808.0,United Kingdom,0,HOMEMADE,2.6910655910032234e-88
537154,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-05 13:05:00,3.75,15808.0,United Kingdom,0,KNITTED,1.2423869463625241e-15
537154,21479,WHITE SKULL HOT WATER BOTTLE ,8,2010-12-05 13:05:00,3.75,15808.0,United Kingdom,0,WHITE,1.753928708275564e-20
537154,22727,ALARM CLOCK BAKELIKE RED ,1,2010-12-05 13:05:00,3.75,15808.0,United Kingdom,0,ALARM,0.0016312509844524298
537154,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2010-12-05 13:05:00,3.75,15808.0,United Kingdom,0,RED,2.462721391680132e-08
537154,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,2010-12-05 13:05:00,2.95,15808.0,United Kingdom,0,RECIPE,3.681581365354652e-30
537154,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,3,2010-12-05 13:05:00,2.55,15808.0,United Kingdom,0,LUNCH,2.3737644586807716e-08
537154,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,4,2010-12-05 13:05:00,2.55,15808.0,United Kingdom,0,STRAWBERRY,9.028166295383698e-11
537154,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,4,2010-12-05 13:05:00,2.95,15808.0,United Kingdom,0,SET,9.046564876108097e-11
537154,22624,IVORY KITCHEN SCALES,4,2010-12-05 13:05:00,8.5,15808.0,United Kingdom,0,IVORY,7.373759975712051e-11
537154,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-05 13:05:00,2.95,15808.0,United Kingdom,0,WOODEN,1.2648788735193078e-15
537154,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-12-05 13:05:00,3.25,15808.0,United Kingdom,0,CREAM,1.7980202212592053e-20
537154,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-05 13:05:00,2.55,15808.0,United Kingdom,0,WOODEN,1.284242985174449e-15
537154,37370,RETRO COFFEE MUGS ASSORTED,12,2010-12-05 13:05:00,1.25,15808.0,United Kingdom,0,RETRO,3.928189024701397e-30
537154,22988,SOLDIERS EGG CUP ,5,2010-12-05 13:05:00,1.25,15808.0,United Kingdom,0,SOLDIERS,3.627640544860035e-13
537154,22625,RED KITCHEN SCALES,4,2010-12-05 13:05:00,8.5,15808.0,United Kingdom,0,RED,7.752745201843017e-11
537154,22192,BLUE DINER WALL CLOCK,1,2010-12-05 13:05:00,8.5,15808.0,United Kingdom,0,BLUE,0.0013128781623277155
537154,22193,RED DINER WALL CLOCK,1,2010-12-05 13:05:00,8.5,15808.0,United Kingdom,0,RED,0.0014442555424409808
537154,22726,ALARM CLOCK BAKELIKE GREEN,5,2010-12-05 13:05:00,3.75,15808.0,United Kingdom,0,ALARM,3.3022365894080235e-13
537154,22727,ALARM CLOCK BAKELIKE RED ,2,2010-12-05 13:05:00,3.75,15808.0,United Kingdom,0,ALARM,6.160581781248289e-06
537154,22728,ALARM CLOCK BAKELIKE PINK,3,2010-12-05 13:05:00,3.75,15808.0,United Kingdom,0,ALARM,2.322838345431329e-08
537154,22729,ALARM CLOCK BAKELIKE ORANGE,2,2010-12-05 13:05:00,3.75,15808.0,United Kingdom,0,ALARM,6.160581781248289e-06
537154,22633,HAND WARMER UNION JACK,2,2010-12-05 13:05:00,2.1,15808.0,United Kingdom,0,HAND,6.300565445815308e-06
537154,22866,HAND WARMER SCOTTY DOG DESIGN,5,2010-12-05 13:05:00,2.1,15808.0,United Kingdom,0,HAND,3.3772720500153557e-13
537154,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,2010-12-05 13:05:00,4.95,15808.0,United Kingdom,0,WOOD,6.9162547889342525e-40
537154,85099B,JUMBO BAG RED RETROSPOT,20,2010-12-05 13:05:00,1.95,15808.0,United Kingdom,0,JUMBO,1.5401217996261971e-49
537154,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2010-12-05 13:05:00,1.95,15808.0,United Kingdom,0,JUMBO,2.6522174403888997e-25
537154,22467,GUMBALL COAT RACK,4,2010-12-05 13:05:00,2.55,15808.0,United Kingdom,0,GUMBALL,9.095220477292639e-11
537154,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-12-05 13:05:00,2.1,15808.0,United Kingdom,0,POPPY,0.0016800745646974665
537154,22747,POPPY'S PLAYHOUSE BATHROOM,1,2010-12-05 13:05:00,2.1,15808.0,United Kingdom,0,POPPY,0.0016800745646974665
537154,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2010-12-05 13:05:00,2.1,15808.0,United Kingdom,0,POPPY,0.0016800745646974665
537154,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2010-12-05 13:05:00,2.1,15808.0,United Kingdom,0,POPPY,0.0016800745646974665
537154,22900, SET 2 TEA TOWELS I LOVE LONDON ,10,2010-12-05 13:05:00,2.95,15808.0,United Kingdom,0,SET,2.5992692379402663e-25
537154,22654,DELUXE SEWING KIT ,4,2010-12-05 13:05:00,5.95,15808.0,United Kingdom,0,DELUXE,8.032391721399375e-11
537154,22198,LARGE POPCORN HOLDER ,2,2010-12-05 13:05:00,1.65,15808.0,United Kingdom,0,LARGE,6.591335638616411e-06
537154,22376,AIRLINE BAG VINTAGE JET SET WHITE,2,2010-12-05 13:05:00,4.25,15808.0,United Kingdom,0,AIRLINE,6.01982326425705e-06
537154,22374,AIRLINE BAG VINTAGE JET SET RED,2,2010-12-05 13:05:00,4.25,15808.0,United Kingdom,0,AIRLINE,6.01982326425705e-06
537154,22371,AIRLINE BAG VINTAGE TOKYO 78,2,2010-12-05 13:05:00,4.25,15808.0,United Kingdom,0,AIRLINE,6.01982326425705e-06
537154,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,2010-12-05 13:05:00,1.45,15808.0,United Kingdom,0,CERAMIC,9.531250203638429e-11
537154,22644,CERAMIC CHERRY CAKE MONEY BANK,4,2010-12-05 13:05:00,1.45,15808.0,United Kingdom,0,CERAMIC,9.531250203638429e-11
537154,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2010-12-05 13:05:00,1.45,15808.0,United Kingdom,0,CERAMIC,9.531250203638429e-11
537154,79321,CHILLI LIGHTS,4,2010-12-05 13:05:00,4.95,15808.0,United Kingdom,0,CHILLI,8.361159386243464e-11
537154,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2010-12-05 13:05:00,2.1,15808.0,United Kingdom,0,CHRISTMAS,0.0016982124464497833
537154,21787,RAIN PONCHO RETROSPOT,1,2010-12-05 13:05:00,0.85,15808.0,United Kingdom,0,RAIN,0.0018085921364770258
537154,22147,FELTCRAFT BUTTERFLY HEARTS,1,2010-12-05 13:05:00,1.45,15808.0,United Kingdom,0,FELTCRAFT,0.0016906935877330864
537154,22742,MAKE YOUR OWN PLAYTIME CARD KIT,1,2010-12-05 13:05:00,2.95,15808.0,United Kingdom,0,MAKE,0.0016667924373983322
537154,22563,HAPPY STENCIL CRAFT,1,2010-12-05 13:05:00,1.25,15808.0,United Kingdom,0,HAPPY,0.0017853684000455816
537154,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2010-12-05 13:05:00,2.95,15808.0,United Kingdom,0,PAPER,0.001631924312248618
537154,20977,36 PENCILS TUBE WOODLAND,1,2010-12-05 13:05:00,1.25,15808.0,United Kingdom,0,PENCILS,0.0017540670349242963
537154,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-05 13:05:00,2.95,15808.0,United Kingdom,0,PAPER,0.001631924312248618
537155,62018,SOMBRERO ,1,2010-12-05 13:05:00,1.95,12748.0,United Kingdom,0,SOMBRERO,0.0017422460139482282
537155,20674,GREEN POLKADOT BOWL,-1,2010-12-05 13:05:00,1.25,12748.0,United Kingdom,1,GREEN,0.9921300432129608
537155,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,2010-12-05 13:05:00,0.55,12748.0,United Kingdom,0,CAKE,6.9549069947872535e-06
537155,21785,RAIN PONCHO ,1,2010-12-05 13:05:00,0.85,12748.0,United Kingdom,0,RAIN,0.0018085921364770258
537155,21786,POLKADOT RAIN HAT ,1,2010-12-05 13:05:00,0.42,12748.0,United Kingdom,0,POLKADOT,0.0018521574525889575
537155,20980,36 PENCILS TUBE POSY,1,2010-12-05 13:05:00,1.25,12748.0,United Kingdom,0,PENCILS,0.0017540670349242963
537155,20978,36 PENCILS TUBE SKULLS,1,2010-12-05 13:05:00,1.25,12748.0,United Kingdom,0,PENCILS,0.0017540670349242963
